sym,action,amt,cuid0,cuid1,actor,source,destination,note,tuid,external_id,timestamp,ref_tuid
USD,card_settle,33.2,HNPn048fsXuSW3CK,,HNPn048fsXuSW3CK,w9XjfB25N5akhGW2,,SONIC#3941,APGV-JMVE,7bd463df-4cfdff3c0,1499262175973,
USD,card_settle,12.2,gikqKfiwYMRAadoH,,gikqKfiwYMRAadoH,w073o85MxBpo5VYL,,MICRO STOR,P261-FPEO,7cd463df-4cfdff3c0,1499262177469,
USD,card_settle,10,1GyDo4HzrrFbWOf4,,1GyDo4HzrrFbWOf4,wNEjBf47AIXb8dph,,STARBELOAD,ZTVR-99UV,7fd463df-4cfdff3c0,1499262178954,
USD,card_settle,13.1,EK7yk4LQqk0ZtQhC,,EK7yk4LQqk0ZtQhC,w1RfMVYOy3jo0Ggo,,Insomn - Bal,RS4Y-2MDG,81d463df-4cfdff3c0,1499262180535,
USD,transfer,67,HNPn048fsXuSW3CK,,HNPn048fsXuSW3CK,w9XjfB25N5akhGW2,wmEKfx7bXRhBalh0,roup,APGV-JMVE,,1499262182485,
USD,card_settle,9.7,EK7yk4LQqk0ZtQhC,,EK7yk4LQqk0ZtQhC,w1RfMVYOy3jo0Ggo,,Subwrant,HNNM-Y56W,82d463df-4cfdff3c0,1499262182005,
USD,transfer,88,gikqKfiwYMRAadoH,,gikqKfiwYMRAadoH,w073o85MxBpo5VYL,wbK8aLuvQ4d5AEMi,roup,P261-FPEO,,1499262184152,
USD,card_settle,75.1,EK7yk4LQqk0ZtQhC,,EK7yk4LQqk0ZtQhC,w1RfMVYOy3jo0Ggo,,PBC- WD00805,DKYU-73V9,e675a6e5-4cfdff3c0,1499262185052,
USD,card_settle,22.5,QhbF5mr5CIT2pjCE,,QhbF5mr5CIT2pjCE,wAZGejEaSdRRX5nL,,SQ *SQUORS,JX8R-DZ3H,e775a6e5-4cfdff3c0,1499262186469,
USD,card_settle,1,hrtzW9r4Jmxe01CL,,hrtzW9r4Jmxe01CL,wDEcnOOva5ENCqtl,,ULFRRAWL,GHMO-YAWK,eb75a6e5-4cfdff3c0,1499262188047,
USD,card_settle,80,2fvChaaI6Dgoe0hr,,2fvChaaI6Dgoe0hr,wUUo6QY0EL64pBjK,,BUTLENTS,4ZQJ-AZZF,ed75a6e5-4cfdff3c0,1499262191001,
USD,card_settle,5.5,hrtzW9r4Jmxe01CL,,hrtzW9r4Jmxe01CL,wDEcnOOva5ENCqtl,,ULFRRAWL,NXAD-RJNN,ee75a6e5-4cfdff3c0,1499262192475,
USD,card_settle,10,W3RpweHh104uaPM7,,W3RpweHh104uaPM7,wvXohVetSdlXrFcH,,CIRC3821,PI6B-PGNU,ef75a6e5-4cfdff3c0,1499262194002,
USD,card_settle,95.9,7A3ZAKZgvPGJXn0R,,7A3ZAKZgvPGJXn0R,wGUchfk6aWEH499V,,PP*RCORP,RZR2-9IQ5,3ff0e8eb-4cfdff3c0,1499262195477,
USD,card_settle,95.4,7A3ZAKZgvPGJXn0R,,7A3ZAKZgvPGJXn0R,wGUchfk6aWEH499V,,PP*RCORP,P7FK-UVO9,40f0e8eb-4cfdff3c0,1499262196970,
USD,card_settle,4,Ld4eKopMhqOQ5mTY,,Ld4eKopMhqOQ5mTY,wJfAwzMtwTgViMBn,,MARRIWATCH,LKJC-JVNR,42f0e8eb-4cfdff3c0,1499262198750,
USD,card_settle,81.7,QTtczSGsxnyg16mI,,QTtczSGsxnyg16mI,w0iBxF90GDMNLnHY,,CVS/P08752,E1LT-VTP2,43f0e8eb-4cfdff3c0,1499262199974,
USD,card_settle,76.4,Ld4eKopMhqOQ5mTY,,Ld4eKopMhqOQ5mTY,wJfAwzMtwTgViMBn,,DAIEEN,SK5J-IM49,44f0e8eb-4cfdff3c0,1499262201495,
USD,card_settle,2.38,XIVUTjQIuRIrvzlJ,,XIVUTjQIuRIrvzlJ,wYRcXLhLUlVT3snU,,WWWCOM,OZUE-JO93,47f0e8eb-4cfdff3c0,1499262202969,
USD,card_settle,50,77Z8n8lshQbyNoa2,,77Z8n8lshQbyNoa2,wYyYq1ER5E0HzL8v,,DA76,TNR2-WC5A,48f0e8eb-4cfdff3c0,1499262204508,
USD,transfer,24.1,Ld4eKopMhqOQ5mTY,,Ld4eKopMhqOQ5mTY,wJfAwzMtwTgViMBn,wepYTkOb1Sn3AfVu,roup,SK5J-IM49,,1499262208814,
USD,card_settle,29.12,CfukqIoSwSKOW7Gc,,CfukqIoSwSKOW7Gc,wsl9I0sTcrmu2oRO,,TJ 811,5EPQ-WA1N,1c2112f3-4cfdff3c0,1499262207333,
USD,card_settle,28.6,ZGEgI7ErTPIiYwLK,,ZGEgI7ErTPIiYwLK,w7qFbfDBRaqRICvC,,AMAZO PMTS,1PU4-3Q3N,1d2112f3-4cfdff3c0,1499262208982,
USD,card_settle,39.1,1wwtvXpZbQwcKgHx,,1wwtvXpZbQwcKgHx,wpLymBBFOr8StYMW,,H&M MARD #77,WYQF-6W4K,1e2112f3-4cfdff3c0,1499262210516,
USD,card_settle,28,qh3V3NIHEo6WYzdg,,qh3V3NIHEo6WYzdg,wU2FCc2XnVH5cnzs,,WWW.AS.COM,YZCA-8I1P,1f2112f3-4cfdff3c0,1499262211999,
USD,card_settle,4.3,Nb6w4fei0vvOH1Zy,,Nb6w4fei0vvOH1Zy,wZfbeFWQcWm1dqra,,WM SU#2414,X76F-NPH1,202112f3-4cfdff3c0,1499262213543,
USD,transfer,72,ZGEgI7ErTPIiYwLK,,ZGEgI7ErTPIiYwLK,w7qFbfDBRaqRICvC,wpjHmnNf5mSg3KcJ,roup,1PU4-3Q3N,,1499262215550,
USD,card_settle,24.12,5DwLWQzPdgj1B92E,,5DwLWQzPdgj1B92E,wy1j5Jrb7havKnSg,,SQ *J PARK,TDYX-1CN5,212112f3-4cfdff3c0,1499262214984,
USD,transfer,61,1wwtvXpZbQwcKgHx,,1wwtvXpZbQwcKgHx,wpLymBBFOr8StYMW,w0zsFpQYFDWMzbxB,roup,WYQF-6W4K,,1499262217026,
USD,card_settle,59.6,G4ppOtWCYYZTkt5W,,G4ppOtWCYYZTkt5W,wwdlHXN5qdzhVCch,,AMAZO PMTS,PF4S-NOV5,222112f3-4cfdff3c0,1499262216546,
USD,transfer,72,qh3V3NIHEo6WYzdg,,qh3V3NIHEo6WYzdg,wU2FCc2XnVH5cnzs,wQzUGQQDarB3MpLy,roup,YZCA-8I1P,,1499262218690,
USD,card_settle,94.42,qbF2DcIt4baDdrQY,,qbF2DcIt4baDdrQY,wRlOd1l1dH0EPTwp,,PAYPATEDWA,HS5K-L813,da675af9-4cfdff3c0,1499262218018,
USD,transfer,96,Nb6w4fei0vvOH1Zy,,Nb6w4fei0vvOH1Zy,wZfbeFWQcWm1dqra,wbucdRHYHNyom9tK,roup,X76F-NPH1,,1499262220211,
USD,transfer,76,5DwLWQzPdgj1B92E,,5DwLWQzPdgj1B92E,wy1j5Jrb7havKnSg,wqtLHN1SJdOHuvpp,roup,TDYX-1CN5,,1499262221634,
USD,transfer,41.1,G4ppOtWCYYZTkt5W,,G4ppOtWCYYZTkt5W,wwdlHXN5qdzhVCch,wIL3xjWthVIcRwsL,roup,PF4S-NOV5,,1499262223059,
USD,transfer,6.1,qbF2DcIt4baDdrQY,,qbF2DcIt4baDdrQY,wRlOd1l1dH0EPTwp,wgQFvwsFP6LVR83z,roup,HS5K-L813,,1499262224578,
USD,init_deposit,5,O7l13wO5j6ErQxQP,,O7l13wO5j6ErQxQP,,wcIQcBdNbghxO2cT,,SNE4-9Y7G,33784413-4cfdff3c0,1499262262196,
USD,transfer,25,8x8kQ2sfwlpyJrwn,,8x8kQ2sfwlpyJrwn,w8x8kQ2swlpyJrwn,wZvtZfHi3GHAGuCX,Waog,R9VC-GHFO,,1499262435994,
USD,edit_subscription,5,BvxLbQpR5vDQyPYY,,,,wBvxLbQp5vDQyPYY,,Y5GG-BPW2,,1499262439810,
USD,init_deposit,30,0rwEYCjNoo5pbXfG,,0rwEYCjNoo5pbXfG,,w0rwEYCjoo5pbXfG,,HM9X-VEU9,bfbcbd85-4cfdff3c0,1499262453187,
USD,create_chore,25,0rwEYCjNoo5pbXfG,2m0TJ8icDrSOAIKM,0rwEYCjNoo5pbXfG,wcNekpVnSOZLNtFn,wcNekpVnSOZLNtFn,,BQPO-8RM7,,1499262551397,
USD,transfer,25,XlBWFTjTPXPrIESA,,XlBWFTjTPXPrIESA,wXlBWFTjPXPrIESA,wqSYr5Tt5gEVhUHV,,LNC8-F6BV,,1499262588145,
USD,transfer,25,XlBWFTjTPXPrIESA,,XlBWFTjTPXPrIESA,wXlBWFTjPXPrIESA,wlYAM4ix2dhpwP9n,,QMUY-TK3N,,1499262620974,
USD,transfer,1,SvdPVZF3N9JqNwdM,,SvdPVZF3N9JqNwdM,wSvdPVZFN9JqNwdM,wuayQFmOn5Re3tC4,,6W9P-X9HR,,1499262818188,
USD,transfer,1,SvdPVZF3N9JqNwdM,,SvdPVZF3N9JqNwdM,wSvdPVZFN9JqNwdM,wzuEMbNFNZUGUMwc,,S6TH-H15L,,1499262849045,
USD,transfer,5,wkScYSTo95kDTi6M,,wkScYSTo95kDTi6M,wxe1Qio10BvBK2Xw,w9IbUseW10rNQTyl,,U7MV-QZOW,,1499262871815,
USD,delayed_deposit,30,BvxLbQpR5vDQyPYY,,BvxLbQpR5vDQyPYY,,wBvxLbQp5vDQyPYY,Alce,ZJMG-2XOY,,1499262909664,
USD,transfer,5,DUQXI3UUiXDseCTm,,DUQXI3UUiXDseCTm,wDUQXI3UiXDseCTm,w5uqO05EuCIUe5qw,Pooy 1,CC2O-5SJU,,1499262924353,
USD,cancel,0,DUQXI3UUiXDseCTm,prjMEVSSoi77PSMW,DUQXI3UUiXDseCTm,w5uqO05EuCIUe5qw,w5uqO05EuCIUe5qw,,ZHBN-3UT4,,1499262924530,
USD,recurring_deposit,30,BvxLbQpR5vDQyPYY,,BvxLbQpR5vDQyPYY,,w2Ts2cfTP13GfOCT,Alce,U21I-XKI6,,1499263045100,
USD,init_deposit,30,BvxLbQpR5vDQyPYY,,BvxLbQpR5vDQyPYY,,w2Ts2cfTP13GfOCT,Alce,4X4S-9D9U,6ee32de6-4cfdff3c0,1499263045115,
USD,cancel,0,BvxLbQpR5vDQyPYY,,BvxLbQpR5vDQyPYY,,wBvxLbQp5vDQyPYY,,ZJMG-2XOY,,1499263096572,
USD,settle_deposit,68,cglp7E2wcb8PH8cH,,,,wcglp7E2cb8PH8cH,,QQVB-1SUN,c7bc76f9-4cfdff3c0,1499263276249,
USD,pay,68,cglp7E2wcb8PH8cH,Wjp4bMjCOS7Zqmgd,cglp7E2wcb8PH8cH,wcglp7E2cb8PH8cH,wWjp4bMjOS7Zqmgd,CS ent,QQVB-1SUN,8b141c6c-4cfdff3c0,1499263276276,
USD,settle_deposit,0,rr0qkykh7ebhblu0,,,,wrr0qkyk7ebhblu0,,4TKB-VFR1,28807c7c-4cfdff3c0,1499263282686,
USD,settle_deposit,0,SkI8QHmqoBIt73mI,,,,wSkI8QHmoBIt73mI,,HAZU-GMZ6,e1812cc5-4cfdff3c0,1499263282888,
USD,settle_deposit,0,T6kXw1Jya6hOKLrF,,,,wT6kXw1Ja6hOKLrF,,7FSA-3CJ1,bf8093ee-4cfdff3c0,1499263282969,
USD,settle_withdraw,0,C1SliwB5BODO0fkc,,,wC1SliwBBODO0fkc,,,YKV3-95VP,7a41f3fe-4cfdff3c0,1499263283000,
USD,settle_withdraw,0,CTil4IWR63Qqfd8b,,,wCTil4IW63Qqfd8b,,,V87U-79C4,059c233e-4cfdff3c0,1499263283141,
USD,settle_deposit,0,4JC9aN3Iqsg1PAG1,,,,w4JC9aN3qsg1PAG1,,LOU7-M3FG,2f65baaf-4cfdff3c0,1499263283164,
USD,settle_deposit,0,h1ghnKRmP4W5qstP,,,,wh1ghnKRP4W5qstP,,V8BM-5AS4,e6812cc5-4cfdff3c0,1499263283177,
USD,settle_deposit,75,NtDAO0vXtuzJKU1L,,,,wNtDAO0vtuzJKU1L,,7N9P-KDFS,e0812cc5-4cfdff3c0,1499263283184,
USD,settle_withdraw,50,CTil4IWR63Qqfd8b,,,wCTil4IW63Qqfd8b,,,UPHP-9U45,27a1f04b-4cfdff3c0,1499263283251,
USD,settle_deposit,0,g3oNMlzvepNEqZNM,,,,wg3oNMlzepNEqZNM,,BNKL-DT9T,f5f41fe8-4cfdff3c0,1499263283265,
USD,settle_deposit,70,lgnWbj3RbpE63Y9C,,,,wlgnWbj3bpE63Y9C,,R99P-2YGT,7d9ac711-4cfdff3c0,1499263283266,
USD,settle_deposit,67,Rge4V86DNXaPhvFa,,,,wRge4V86NXaPhvFa,,AHCB-QPBT,2651a3b2-4cfdff3c0,1499263283282,
USD,settle_withdraw,95,pLfh2XFtbjLKMrQj,,,wpLfh2XFbjLKMrQj,,,YKK2-4AKK,3ec304e8-4cfdff3c0,1499263283294,
USD,settle_withdraw,21,nQdn12EWoMA4YUf6,,,wnQdn12EoMA4YUf6,,,ZNJN-AGD2,9016131c-4cfdff3c0,1499263283300,
USD,settle_deposit,20,66ImXESJmuj0ftzZ,,,,w66ImXESmuj0ftzZ,,DFIV-UKRR,2c65baaf-4cfdff3c0,1499263283298,
USD,settle_deposit,0,l1XFSjwIkH8YODMR,,,,wl1XFSjwkH8YODMR,,GPNQ-LHDF,63652faf-4cfdff3c0,1499263283319,
USD,settle_deposit,0,lgnWbj3RbpE63Y9C,,,,wlgnWbj3bpE63Y9C,,UEAO-GJQR,54b6c8fa-4cfdff3c0,1499263283397,
USD,settle_withdraw,9,jYoLkeBBdGE408uc,,,w41sy1zSZWFrYqVH,,,B725-91VV,bfc2b051-4cfdff3c0,1499263283426,
USD,settle_deposit,5.17,T1r12On4XcPNUHMT,,,,wT1r12OnXcPNUHMT,,4BV9-MJVE,86d2ead2-4cfdff3c0,1499263283433,
USD,settle_deposit,75,RfjvqjozjbohrKyf,,,,wRfjvqjojbohrKyf,,5KD6-GTQ9,81d2ead2-4cfdff3c0,1499263283473,
USD,settle_withdraw,10,b7g9W4B4JCdYUm7J,,,wb7g9W4BJCdYUm7J,,,DBRK-T8ZD,fef003e0-4cfdff3c0,1499263283644,
USD,settle_withdraw,15,PMn4QN1RaNYsW1Rd,,,wPMn4QN1aNYsW1Rd,,,4R4G-PKYK,303573f1-4cfdff3c0,1499263283730,
USD,settle_deposit,50,b7g9W4B4JCdYUm7J,,,,wb7g9W4BJCdYUm7J,,6ML1-KHNO,4706dd47-4cfdff3c0,1499263283585,
USD,settle_deposit,25,YTMLR4gTe6xpIruy,,,,wYTMLR4ge6xpIruy,,RW7C-N9UD,a3bfcee0-4cfdff3c0,1499263283621,
USD,settle_withdraw,75,NOWjeaUkiZvyljWn,,,wNOWjeaUiZvyljWn,,,5VTK-RF13,e17e861c-4cfdff3c0,1499263283921,
USD,settle_withdraw,5,wZpmD4X246WIPBXQ,,,wwZpmD4X46WIPBXQ,,,VUND-GM6B,d3b2de07-4cfdff3c0,1499263283935,
USD,settle_withdraw,40,b7g9W4B4JCdYUm7J,,,wb7g9W4BJCdYUm7J,,,48SX-BO2V,fff003e0-4cfdff3c0,1499263283970,
USD,settle_deposit,40,lArvzLT1UYiu2uFR,,,,wlArvzLTUYiu2uFR,,L6WE-WMZP,fbf003e0-4cfdff3c0,1499263283670,
USD,settle_withdraw,5.37,Ol56R0sqQy1mkGnd,,,wpLqj6bQdtp1vwiZ,,,QJOL-SMU6,2f3573f1-4cfdff3c0,1499263284017,
USD,settle_deposit,25,DLNAKAxCEu7X9mO4,,,,wDLNAKAxEu7X9mO4,,3PCY-AYSB,65e058ff-4cfdff3c0,1499263283728,
USD,settle_deposit,75,P0VrXN8JEPu6IG0b,,,,wP0VrXN8EPu6IG0b,,DU2Y-ASHI,41a2cc18-4cfdff3c0,1499263283481,
USD,settle_deposit,60,dbnXVAU06gEKGX3V,,,,wdbnXVAU6gEKGX3V,,IROP-BU7U,55fb7918-4cfdff3c0,1499263283482,
USD,settle_withdraw,25.25,vDAhYoRPJVMvqalP,,,wvDAhYoRJVMvqalP,,,FZ8R-VIT4,5f59795a-4cfdff3c0,1499263283559,
USD,settle_withdraw,30,Ol56R0sqQy1mkGnd,,,wOl56R0sQy1mkGnd,,,MD2Y-ROSY,ee2c3dc9-4cfdff3c0,1499263283910,
USD,settle_deposit,20,AE8wwVFwz2QR6FJY,,,,wAE8wwVFz2QR6FJY,,PJTU-PQPU,43133c2b-4cfdff3c0,1499263283652,
USD,settle_deposit,75,YTMLR4gTe6xpIruy,,,,wYTMLR4ge6xpIruy,,1WLV-D85L,b72990f5-4cfdff3c0,1499263283856,
USD,settle_withdraw,25,09MCxQHOABFwfbUV,,,w09MCxQHABFwfbUV,,,9L3K-WT8P,7f7a5127-4cfdff3c0,1499263283916,
USD,settle_deposit,60,V0UnRTFgFE1LDvRL,,,,wV0UnRTFFE1LDvRL,,YEOA-LMBP,cd29243e-4cfdff3c0,1499263283848,
USD,settle_deposit,20,ZSvZ0USLAyMBFZvV,,,,wZSvZ0USAyMBFZvV,,DQ5V-8LZB,c32f65fb-4cfdff3c0,1499263283964,
USD,settle_deposit,0,QAzB9WYG02QLLUze,,,,wQAzB9WY02QLLUze,,6QEK-9C5M,7875e789-4cfdff3c0,1499263284489,
USD,settle_deposit,25.11,L936C20jwsB1Bcmf,,,,wL936C20wsB1Bcmf,,CQN6-JHAM,56f1a302-4cfdff3c0,1499263284495,
USD,settle_withdraw,0,DD5ePmFJ0TAfX0Eg,,,wDD5ePmF0TAfX0Eg,,,31OI-4S6U,98b5cbbd-4cfdff3c0,1499263284515,
USD,settle_deposit,0,uptbEJ7YAcS9dOW8,,,,wuptbEJ7AcS9dOW8,,HFRY-6WTM,3ff72797-4cfdff3c0,1499263284514,
USD,settle_deposit,67,cuJdOIoa1QRa8tfr,,,,wcuJdOIo1QRa8tfr,,A5W2-YIB4,0c3ac175-4cfdff3c0,1499263284524,
USD,settle_deposit,0,VDURcOgWUm30nILt,,,,wVDURcOgUm30nILt,,QEU9-SACF,8c7468d5-4cfdff3c0,1499263284533,
USD,pay,0,SkI8QHmqoBIt73mI,7a6qwQUD6Oy0EXKL,SkI8QHmqoBIt73mI,wSkI8QHmoBIt73mI,w7a6qwQU6Oy0EXKL,,HAZU-GMZ6,2feb2972-4cfdff3c0,1499263282917,
USD,settle_deposit,54,DldaYAfVcibyrfm1,,,,wDldaYAfcibyrfm1,,LI9X-8FTL,3b13d576-4cfdff3c0,1499263284592,
USD,settle_deposit,55,96MGbfEuiJAK9mQ4,,,,w96MGbfEiJAK9mQ4,,QS8K-B4B5,354ac022-4cfdff3c0,1499263284619,
USD,settle_deposit,5.52,SsEt0D0YOPxczk25,,,,wSsEt0D0OPxczk25,,VEZE-3ADN,83d2ead2-4cfdff3c0,1499263284366,
USD,settle_deposit,42,P5VuMoSMMB4yuSFO,,,,wP5VuMoSMB4yuSFO,,BOR4-H9WQ,d818ded8-4cfdff3c0,1499263284676,
USD,settle_withdraw,54.43,SoXCXGO7VEAPmoIB,,,wSoXCXGOVEAPmoIB,,,2K4I-OSWS,3b3251a2-4cfdff3c0,1499263284821,
USD,settle_withdraw,14.12,8a9j1mKh2G09GWla,,,w8a9j1mK2G09GWla,,,C766-G1UO,30259997-4cfdff3c0,1499263284505,
USD,settle_withdraw,0,nv4dv631UtSk29G8,,,wnv4dv63UtSk29G8,,,YTKH-993D,c2e2335f-4cfdff3c0,1499263284755,
USD,settle_withdraw,67.91,gQw4kTa6jvVDxrJS,,,wgQw4kTajvVDxrJS,,,3J9Q-CD55,e82a5411-4cfdff3c0,1499263284772,
USD,settle_withdraw,50,yp4EefKBhtkglTeQ,,,wyp4EefKhtkglTeQ,,,FCOG-PJFG,ba8cb293-4cfdff3c0,1499263284853,
USD,settle_deposit,0,KVw17xftuY3noKFq,,,,wKVw17xfuY3noKFq,,KIGS-A2G7,8e49e3de-4cfdff3c0,1499263284758,
USD,settle_deposit,90,lJZZwnP0YtirRKj6,,,,wlJZZwnPYtirRKj6,,ER6I-94X9,99d873f2-4cfdff3c0,1499263284763,
USD,settle_deposit,50,bmD8TkE33TQsjXIC,,,,wbmD8TkE3TQsjXIC,,AZJN-8DK2,ccbc76f9-4cfdff3c0,1499263284783,
USD,settle_deposit,95,Ji5MMAwHVa5rgyIp,,,,wJi5MMAwVa5rgyIp,,9I1A-1Y8S,093c1d42-4cfdff3c0,1499263284790,
USD,settle_withdraw,95,XB2a59jphKD2r6Me,,,wXB2a59jhKD2r6Me,,,1UMC-MGHA,a381afe6-4cfdff3c0,1499263285254,
USD,settle_withdraw,70,vDAhYoRPJVMvqalP,,,wvDAhYoRJVMvqalP,,,3ZP4-ZJYX,4f0a0e15-4cfdff3c0,1499263285310,
USD,settle_deposit,0,ehhF8C3GSCPIzJuJ,,,,wehhF8C3SCPIzJuJ,,5K62-TJPD,2ccabb98-4cfdff3c0,1499263284894,
USD,settle_deposit,0,6WcTF9rf9q9RAT5q,,,,w6WcTF9r9q9RAT5q,,CQ3S-CIT1,193bac02-4cfdff3c0,1499263284918,
USD,settle_deposit,0,XH0OeRg8u8FqyxEk,,,,wXH0OeRgu8FqyxEk,,ZW69-AMDH,6b241ef3-4cfdff3c0,1499263284923,
USD,settle_deposit,20,ltjeCrGpPoP59p5Z,,,,wltjeCrGPoP59p5Z,,I119-VTZ1,f1c663ac-4cfdff3c0,1499263284488,
USD,settle_deposit,75,xWsZI80IencAD2fh,,,,wxWsZI80encAD2fh,,3NYT-9WAR,870bac0f-4cfdff3c0,1499263284496,
USD,settle_deposit,0,06nETjXEe6Z0sV0r,,,,w06nETjXe6Z0sV0r,,DUN4-PYQS,82d2ead2-4cfdff3c0,1499263284508,
USD,settle_deposit,25,Z4v6IdxoYsWf7vku,,,,wZ4v6IdxYsWf7vku,,BFC8-NSHV,94b58154-4cfdff3c0,1499263284513,
USD,settle_deposit,50,pWRwyk0m0MozB05i,,,,wpWRwyk00MozB05i,,ZP5Y-TZC2,dbf2ac8c-4cfdff3c0,1499263284668,
USD,settle_deposit,49.5,DldaYAfVcibyrfm1,,,,wDldaYAfcibyrfm1,,U7JG-N89B,6225abcc-4cfdff3c0,1499263284525,
USD,settle_deposit,6.76,DldaYAfVcibyrfm1,,,,wDldaYAfcibyrfm1,,9GYN-I6M7,2987ced3-4cfdff3c0,1499263284680,
USD,settle_deposit,25,Zd4qK03rm5K8Ulun,,,,wZd4qK03m5K8Ulun,,VOOI-LWYA,4f14bdeb-4cfdff3c0,1499263284710,
USD,settle_deposit,50,A1ig4l5uNqeQ64b5,,,,wA1ig4l5NqeQ64b5,,76H8-SCJO,3eea5d4a-4cfdff3c0,1499263284727,
USD,settle_deposit,75,xLu0UgOXO8aqv4i5,,,,wxLu0UgOO8aqv4i5,,K3AY-CMNL,5fd6f563-4cfdff3c0,1499263284736,
USD,settle_deposit,0,pDyNVBlMzU8nMrW2,,,,wpDyNVBlzU8nMrW2,,SR21-WB28,d6e44345-4cfdff3c0,1499263284720,
USD,settle_deposit,98.87,DldaYAfVcibyrfm1,,,,wDldaYAfcibyrfm1,,85EF-BPHE,e7224c39-4cfdff3c0,1499263284741,
USD,settle_deposit,50,HTAyfIXcjTiNukwE,,,,wHTAyfIXjTiNukwE,,M4I5-DTKI,fdee8270-4cfdff3c0,1499263284776,
USD,settle_deposit,50,LhqE3IwVV34oLPla,,,,wLhqE3IwV34oLPla,,VRJC-RVVY,cfb615a2-4cfdff3c0,1499263284847,
USD,settle_deposit,7.7,DldaYAfVcibyrfm1,,,,wDldaYAfcibyrfm1,,MZMC-8SK8,f0771143-4cfdff3c0,1499263284880,
USD,settle_deposit,25,7JHTDS7yZRw4jbLF,,,,whotmTjVynYzgKrR,,7OCK-UZXE,a3c36522-4cfdff3c0,1499263285128,
USD,settle_withdraw,0,nQdn12EWoMA4YUf6,,,wnQdn12EoMA4YUf6,,,PZX7-VD9Z,3ce9188b-4cfdff3c0,1499263284940,
USD,settle_deposit,50,CwnkueF13RcdUVkT,,,,wCwnkueF3RcdUVkT,,TX6R-ENCE,49a292df-4cfdff3c0,1499263284899,
USD,settle_deposit,25,j7sa1s7r0xsEY3UR,,,,wj7sa1s70xsEY3UR,,QF4O-7LO4,614e0723-4cfdff3c0,1499263284915,
USD,settle_withdraw,50,S4AlqrndHdZlergL,,,w3LvjIMLrecKYNP9,,,KOBG-56MB,36d1bd90-4cfdff3c0,1499263285030,
USD,settle_withdraw,0,C2375NLkCoRDopJ0,,,wC2375NLCoRDopJ0,,,X8XP-KPJ8,c52a1406-4cfdff3c0,1499263285209,
USD,settle_deposit,70,PxHiBBJJXcSRslNa,,,,wPxHiBBJXcSRslNa,,RPXK-QAB3,a1c36522-4cfdff3c0,1499263285264,
USD,pay,0,rr0qkykh7ebhblu0,Ol56R0sqQy1mkGnd,rr0qkykh7ebhblu0,wrr0qkyk7ebhblu0,wOl56R0sQy1mkGnd,Ra,4TKB-VFR1,31eb2972-4cfdff3c0,1499263282712,
USD,settle_deposit,70,PxHiBBJJXcSRslNa,,,,wPxHiBBJXcSRslNa,,AS3N-XYD2,9bc36522-4cfdff3c0,1499263285422,
USD,settle_deposit,97.4,LL2PkHcOvw3yeg5w,,,,wLL2PkHcvw3yeg5w,,RORB-8OYW,c4690d5f-4cfdff3c0,1499263285466,
USD,settle_deposit,49,HQh1fIW78AMJVvbS,,,,wHQh1fIW8AMJVvbS,,ZMFE-NVH2,fdea121b-4cfdff3c0,1499263285016,
USD,settle_deposit,5.17,pCQrq3U9sQgdEgTN,,,,wpCQrq3UsQgdEgTN,,4CQQ-JSBA,9dc36522-4cfdff3c0,1499263285093,
USD,settle_deposit,60,3zJRh4S7l8X1zx8L,,,,w3zJRh4Sl8X1zx8L,,JIKZ-4WPX,47e1f1ca-4cfdff3c0,1499263285045,
USD,settle_deposit,65,zWwuPCcFfFokNxc8,,,,wzWwuPCcfFokNxc8,,B78M-LQYS,8130aaf4-4cfdff3c0,1499263285105,
USD,settle_deposit,40,FHs70WQh6mR2Xk6m,,,,wFHs70WQ6mR2Xk6m,,BN4I-AWLC,5e831994-4cfdff3c0,1499263285129,
USD,settle_deposit,50,H4MBx6vjjkudv3W4,,,,wH4MBx6vjkudv3W4,,GXSR-4ZHR,590e6b77-4cfdff3c0,1499263285224,
USD,settle_deposit,5.52,z17V9dCCssh1aHKa,,,,wz17V9dCssh1aHKa,,B2XR-T9AK,9fc36522-4cfdff3c0,1499263285236,
USD,settle_deposit,59.2,aGjRyAR5Zy3VYu4h,,,,waGjRyARZy3VYu4h,,9LXB-1TSU,c2ba97f2-4cfdff3c0,1499263285237,
USD,settle_deposit,0,aHFXLlntoriZ23T2,,,,waHFXLlnoriZ23T2,,F6B3-B6VB,2cb6dfd6-4cfdff3c0,1499263285313,
USD,pay,0,4JC9aN3Iqsg1PAG1,Ol56R0sqQy1mkGnd,4JC9aN3Iqsg1PAG1,w4JC9aN3qsg1PAG1,wpLqj6bQdtp1vwiZ,rt,LOU7-M3FG,38eb2972-4cfdff3c0,1499263283189,
USD,pay,75,RfjvqjozjbohrKyf,ZM8RwBe9OnS1FqIk,RfjvqjozjbohrKyf,wRfjvqjojbohrKyf,wZM8RwBeOnS1FqIk,Rt,5KD6-GTQ9,3deb2972-4cfdff3c0,1499263283712,
USD,pay,20,66ImXESJmuj0ftzZ,CEx5NOfjmQoC5sm3,66ImXESJmuj0ftzZ,w66ImXESmuj0ftzZ,wCEx5NOfmQoC5sm3,Rt,DFIV-UKRR,40eb2972-4cfdff3c0,1499263283350,
